id,created_at,text,no_of_retweets,no_of_favorite
383946031290802176,2013-09-28 13:27:21,@kamleshpant1988  Dont forget that India is on the Enemy list of Al Qaida . Their taking over Syria or any state will not be good for us .,0,0
383944945284820995,2013-09-28 13:23:02,"@APSYadav  I totally agree, Saudi Arabia is the fountain head of all extreme right wing Islamic ideas  but the west doesn't utter a word",6,0
383943577903972352,2013-09-28 13:17:36,@harish_purohit  I fail to understand what kind of IQ people like you have . Do I have to tell you that this WOW was sarcastic ?,0,0
383942607165861890,2013-09-28 13:13:45,@AshutoshDhamank  why are you not surprised that The USA that has gassed millions in Vietnam And Combodia is acting so pious .,1,0
383941425722712064,2013-09-28 13:09:03,@ashish_prataps  you seem have very limited understanding of language . Read out that tweet to some one educated .,0,0
383940542737829890,2013-09-28 13:05:33,@saikmuthyala90  if you honestly mean it you have to support me .,0,0
383940190210781184,2013-09-28 13:04:09,"@immahesh3232  Simple . As long as Islam is in ""danger"" mullas are safe . So they see to it that it is in ""danger""",2,1
383939299592253441,2013-09-28 13:00:36,"@saikmuthyala90  so according to you real seculars are VHP, Bajrang Dal and may be Jamat e Islami too.",0,0
383938710644862976,2013-09-28 12:58:16,@impd16  what is new about it . These Talibans were also created by USA who are  bombing churches in Pakistan.,1,1
383938031486373888,2013-09-28 12:55:34,@immahesh3232  you can call it Dharm yudh.,0,1
383937447102410754,2013-09-28 12:53:15,@saikmuthyala90  I have always stood against every Muslim Jamat that is even remotely communal. If you don't know that is your problem.,0,0
383936351529226240,2013-09-28 12:48:54,@Simply_Shaks Arstoo is the Urdu word for Aristotle and Aflatoon For Plato. Both are urdu words.,5,6
383935312986386432,2013-09-28 12:44:46,@VivekP79  unfortunately the world has a choice between very bad and the worst. I believe that Al Qaida is the worst danger to the world.,0,0
383934439018881024,2013-09-28 12:41:18,"@IndMediaWatch  To a Great extent you are right. One shouldn't forget people like Martin Luther king , Noam Chompsky, Michael Moore .",0,0
383932519436918784,2013-09-28 12:33:40,"@faizyab_rizvi  who are this "" we"" and when and where this "" we ""are united .  Most of these Sheikhdoms are American clients.",1,1
383848150022094848,2013-09-28 06:58:25,Anti Assad jihadis are burning churches in Syria . They are supported by both Al Qaida and USA . Wow!!!,96,34
383846201667235841,2013-09-28 06:50:40,"RT @TarekFatah: Mumbai comes in as second among the ""Most Honest Cities"" in the World - The Reader's Digest ""Lost Wallet"" Test. http://t.co…",80,0
383527750704717824,2013-09-27 09:45:16,@abshk1094,0,0
383527004999393280,2013-09-27 09:42:18,The survey was based on the percentage of the retuning of the lost wallets . The most honest city in the world is Helsinki n 2nd Mumbai,56,34
383520115959926785,2013-09-27 09:14:55,@SurajGoud619 he entered Sindh but had to return in no time because his uncle Gov of Baghdad Hijaj Bin Yusuf was dethroned n killed,0,0
383467425812869120,2013-09-27 05:45:33,@misra1802  there is no difference between you and Muslim communalists who want every one to be secular except  themselves .,0,0
383466304100761600,2013-09-27 05:41:06,It gives me great pride that an international survey has declared Mumbai the 2nd most honest city in the world .,158,77
383464248762191872,2013-09-27 05:32:55,"@saikmuthyala90  why don't you ask Taslima if i have stood by her or not , now bigot , you tell me have you ever defended Teesta",0,0
383295819710873600,2013-09-26 18:23:39,@fekooram  pehlay tum Ko to sula DooN beta,0,1
383295253244948480,2013-09-26 18:21:24,@kpandera  what makes such a frustrated and  unpleasant person .,0,0
383294610966986752,2013-09-26 18:18:51,"@rajji3351  idiot , rajeev Mahajan . Retarded, for me all 3 are the same.",0,0
383293958417162241,2013-09-26 18:16:15,@rajji3351  I come from a family of staunch nationalists unlike Muslim league n RSS We have always opposed 2 nation theory,0,0
382879380294225920,2013-09-25 14:48:52,Modi RSS and BJP,50,26
382878132983693313,2013-09-25 14:43:55,@AamAdmy  such people and such organisations are the Grand dragons and klu klux klan of India.,4,1
382877418840915968,2013-09-25 14:41:04,@SGhodgerikar  Arabs have never ruled India .,0,1
382877100287348736,2013-09-25 14:39:48,"@UnexistingUser . Terror is of three kinds , bomb terror mob terror
state terror . You will find people from all segments in one or another",0,0
382875150213201920,2013-09-25 14:32:03,RT @wfbrd365: @Javedakhtarjadu thanks U Javed saab! U r absolutely right I did lot of reading on the same.,1,0
382874801569677312,2013-09-25 14:30:40,"@SaamSam4  listen  mister , I don't appreciate  Pakistanis interfering in our domestic affairs . get lost.",3,4
382393425267421185,2013-09-24 06:37:51,He may or may not be right but by washing dirty linen in public Retd Gen V K is damaging the dignity of Indian Army .,126,46
382347299927519232,2013-09-24 03:34:34,"Every terrorist justifies his crime by calling it a reaction to a great injustice done to ""his people ""Just now or centuries ago . Rubbish.",248,76
381617645780348928,2013-09-22 03:15:11,@authorspeak  Oh Yes !! I have said it many times . Particularly during Shah Bano controversy days . In return Got a couple of fatwas .,1,4
381461013574324224,2013-09-21 16:52:47,@amit_karia99  for me they are two sides of the same coin . Two Preachers of the same two nation theory,0,0
381445897495642112,2013-09-21 15:52:43,@vikingthakkar  I have not seen that Gujrati film but I am sure it must be very good . Since now it is our official entry my best wishes.,2,0
381329138289623041,2013-09-21 08:08:45,"@rmsinghir  that applies to every religious person  because he believes and articulates what is actually not a ""true fact"" !!!",0,1
381328335550173184,2013-09-21 08:05:34,"@VinayakUttarkar  that is not a problem because problems can be of different intensity , importance , and magnitude .",0,0
381327296977596416,2013-09-21 08:01:26,@ashish_prataps  that only tells me you have not read Mr Golwalkar.,0,0
381326601641664512,2013-09-21 07:58:41,@ashish_prataps  alright . Give me the other half.,0,0
381326387723788289,2013-09-21 07:57:50,Lunch box is one of this finest films Indian has ever produced . If sent undoubtedly  it will bring an Oscar for the country .,402,176
381321868940038144,2013-09-21 07:39:52,@sushilsinghself  tell this to some believer.,0,0
381321636151951361,2013-09-21 07:38:57,"@GuptaCR  . Why don't you go on YouTube , watch some of my interviews taken by Pakistanis and feel ashamed of your self .",1,2
381317031414341633,2013-09-21 07:20:39,@mrvimlesh  idiot ! Is their any thing like false fact or old beginning  or a faith which is not blind . If it is not blind it is not faith.,1,2
381316189588180992,2013-09-21 07:17:18,@RJArjit  dard e disco was meant to be absurd in the film . This was the demand of the script and the director. It is intentional,0,0
381286789136138240,2013-09-21 05:20:29,"I have a serious problem with terms like ""true facts"" and ""blind faith"" and ""new beginning""",150,98
381267020181811202,2013-09-21 04:01:55,@manojkmittal  it is pathetic that a creep n nobody like you is trying to create an illusion of empowerment by being rude on tweeter.,0,0
381093707186831360,2013-09-20 16:33:14,@garuna73  I agree with you .,0,0
381093196651958272,2013-09-20 16:31:13,@HaseenaAtomBum  barley in urdu is jaw  ( pronounce it as in English ),1,2
381091883004354560,2013-09-20 16:25:59,@doctor_csr  Try to get rid of this petty VHP mind set to become a wholesome Indian. You have yet to understand our great country.,6,0
380942055989465088,2013-09-20 06:30:38,@amit_karia99  you must read Mr Savarkar's  mercy appeal which is available on the net . You will know better.,1,2
380941243825393665,2013-09-20 06:27:24,@amit_karia99  so you are against Hindu code bill which for the first time in history gave at least some property right to the daughters,0,1
380940596979826688,2013-09-20 06:24:50,@amit_karia99  you must be joking . Read their Guru Mr Golwalkar's writings . RSS till today believes in 2 nation theory .,0,1
380908407567310849,2013-09-20 04:16:55,@doctor_csr  You have a friend ???. It is so difficult to believe . Please give me at least a month to get over the shock.,2,0
380637644511657984,2013-09-19 10:21:01,@doctor_csr I can ask my conscience because I have one . What will you do ?,0,0
380632325094002689,2013-09-19 09:59:52,@doctor_csr  opt for you ??? Never !!!,0,0
380625649515237376,2013-09-19 09:33:21,@doctor_csr  what makes you think that I owe you any explanation . There is no harm in being a nobody  but you shouldn't forget it.,1,1
380619900890263552,2013-09-19 09:10:30,@doctor_csr  Thanks for this unsolicited advice . It has made it obvious that what kind of inferior values you have in your life .,1,0
380591469473456128,2013-09-19 07:17:32,Kal uss ke saath hi sab raastay rwaana hue / maen apnay ghar say nikalta to kis ke ghar jata,220,170
380326226499362816,2013-09-18 13:43:33,@ishuaadi  this is interesting . You  think that only communal and bigots like you are honest people.,0,1
380164406849454081,2013-09-18 03:00:32,"Shops looted , houses burned , killed , raped , injured,  lost . 41 thousand languishing in camps . It is ""appeasement ""  GREAT !!!",93,33
379889782869856256,2013-09-17 08:49:16,@siddhu_75  I have never done that,0,0
379585052859838464,2013-09-16 12:38:23,Every day  a child or even a baby is raped some where or the other. I think the conservatives should decide the dress code of children too.,214,71
379456615272808448,2013-09-16 04:08:01,"@iHardikBhatt  If I compare the history of Congress with the history of RSS , undoubtedly  my answer will be  YES  !!",0,1
379455071886397440,2013-09-16 04:01:53,"@Bharat_Untold  I have equally intense dislike for Jamat EIslami too . If my dislike for communalism is "" pathological "" .so be it.",1,0
379330922643877889,2013-09-15 19:48:34,@iHardikBhatt first of all i am against anti nationals and all who divide Indian masses on communal grounds are anti national .,0,0
379328995411521537,2013-09-15 19:40:54,"@sunnythapa20  you fool , I was asking that Muslim gentleman that he respects Arundati's freedom of expression but not of Taslima 's . Why",1,1
379328035264032768,2013-09-15 19:37:05,@Rajivk_Ranjan  I really can not get over my wonder . How you have reached this level of foolishness.,0,0
379326757267988480,2013-09-15 19:32:01,"@KHANNISARA  when Galileo had claimed that it is the earth that is orbiting the sun it was ""blasphemy"" but based on facts.",2,1
379326056013905920,2013-09-15 19:29:13,"@KHANNISARA  do you realise that what is called ""blasphemy"" can also be based on facts .",1,1
379325317329874944,2013-09-15 19:26:17,@taslimanasreen   some of those who  want others to respect her freedom of expression are not willing to respect yours n vice versa,3,4
379253962026676224,2013-09-15 14:42:45,@iHardikBhatt  congress can not kick me out. I am not in it but do you know which party has recently kicked its senior leader where it hurts,4,1
379252182463160321,2013-09-15 14:35:41,@aayush_1987 khuda is not an Islamic word that's why nowadays neo conservative Muslims say Allah hafiz Instead of Khuda Hafiz,3,0
379250461095641088,2013-09-15 14:28:50,@MadhavBhardwaj7  I honestly agree with you .,0,1
379250043598802944,2013-09-15 14:27:11,@smfarhad  I have done it repeatedly . It may disappoint you but communal Muslims hate me as much as a communal Hindu like you.,1,1
379249026001944576,2013-09-15 14:23:08,"@MadhavBhardwaj7  you think I care for these jokers . Actually by their stupidity , crudity and vulgarity they make me feel rather superior",0,1
379247857934405633,2013-09-15 14:18:30,"@life_iss_unfair  brother ! You are 
 really smart. !!!",0,0
379247411543023617,2013-09-15 14:16:43,let me point out that like Arundatti the world is the fan of Taslima too . What do you have to say about that.,17,18
379245574429495296,2013-09-15 14:09:25,@BhaskarChat  it is shocking . So sad that in 2013 some people have such a mind set  and the problem is across all the segments of society,2,1
379229113338179584,2013-09-15 13:04:01,@vivek4447  if your forefathers were kind enough to teach you so much then why are you so ignorant .oh yes they didn't teach you history,0,3
379226313019490304,2013-09-15 12:52:53,@MaheshGBhat  your message has come at the wrong address.,0,0
379202165073403905,2013-09-15 11:16:56,@shekhartweeted  if that is true then this social organisation 's one branch that pretends to be a party won't need even the last 2 allies,0,0
379133899349061632,2013-09-15 06:45:40,@wetjasmine  you are confusing me with some one else . It was Mr Advani who was saying that BJP will never nominate Modi.,0,0
378156121678020609,2013-09-12 14:00:19,@omparkashpuri17  thank you sir .,0,1
377753098011549697,2013-09-11 11:18:51,@anilkohli54  those who killed 1 don't represent you those who killed 2 don't represent me .lets oppose them together .,2,0
377671483386245120,2013-09-11 05:54:33,@anilkohli54  if it has happened the  culprits should be given the extreme punishment but nothing justifies communal carnage,1,0
377425763722874880,2013-09-10 13:38:08,@realbhartiya  I don't have to any where  but sick people like you  belong to any mental asylum . Your mind set is our national shame .,1,2
377420212691542016,2013-09-10 13:16:05,Don't look at such crimes thru a communal prism. Would you every time hold his whole community for a rapist .,39,25
377416681918042113,2013-09-10 13:02:03,"@kesarirang  even if it is true those rapists should get the most strict punishment , but dont justify killing of innocent people .",0,0
377406317742522368,2013-09-10 12:20:52,@RichardDawkins  those who cant see your point of view are  helpless . they damage a part of a child's brain for ever by teaching religion.,7,7
377402089112346624,2013-09-10 12:04:04,@singhal_272  what a pity that instead of showing in concern for the victims of this carnage you are using it to prove a point.,0,0
377400959238160386,2013-09-10 11:59:35,"It make me very sad that in our society compassion , humanity and love have diminished n any situation the predominant  emotion is hatred",124,56
377330986079354882,2013-09-10 07:21:32,@ramanmalik  I,0,0
377330772505395200,2013-09-10 07:20:41,@alamarman1987 sorry . I stand corrected. Thank you,1,0
376745534863601665,2013-09-08 16:35:09,W @BDUTT,8,4
376343906612305920,2013-09-07 13:59:14,"@sameerkuchay  Aasaar , can be used as indications or signs. Like qayamat ke aasaar . In asar -e-qadima it is used as  relic of the past",0,3
376251771124842496,2013-09-07 07:53:07,@samirpatel1981  stupid fool ?  Bad English . You can't add an adjective which is inherent in the noun . Like dead corpse.,3,5
376250908536885248,2013-09-07 07:49:41,"Is it not pathetic that the major decisions of a major political parrrty are instead of the parrrty taken by a ""social organisation "" .",53,27
376200852974731264,2013-09-07 04:30:47,@narendrapjoshi  it is not Janzeer . The word Is Zanjeer. If nothing else at least improve your spelling n pronunciation .,0,2
376003173900492800,2013-09-06 15:25:17,Mr Modi has indicated disinterest in PM ship only to bring down the level of dissent with in BJP but other BJP leaders are not fools.,78,37
376001536196743168,2013-09-06 15:18:46,@VinodRao74  The only difference in  84 n rest of the communal riots is that for a change RSS was not mentioned in any commission report,0,0
375843520520531968,2013-09-06 04:50:52,@Tosh_Tiwari  those were mentioned by   every commission in almost every communal riot except 84 are not cows but hynas.,0,0
375692701288497152,2013-09-05 18:51:34,@SyedWaseemYaba  the problem with muslims like you is that you love Secular Hindus but hate secular Muslims. grow up .,6,2
375501752767741952,2013-09-05 06:12:49,@sistlajsr  what a  nice and  sensible approach . I totally agree with you .,0,0
375501091799986176,2013-09-05 06:10:11,@Arrow_007  by the way my first Padma award was given to me during NDA regime.,1,0
375485469477203968,2013-09-05 05:08:06,"@PritishNandy  it is a pleasure to read good language . How you have differentiated between Fine  and fit . Honestly Pritish , hats off !!",8,4
375479287995850752,2013-09-05 04:43:32,@PravinBharadwaj  i will welcome such a law and being a secular  state All terrorist will be treated at par . Whether Muslim or Hindu .,0,0
375477270711771137,2013-09-05 04:35:32,@Tosh_Tiwari  why only Jihadis why not all kind of fanatics . Your question is biased thats why it is a part of the problem not solution,0,1
375475023835717633,2013-09-05 04:26:36,@NaySydney  yes . Legally it is possible . Govt has all the right to do that.,0,0
375474693769150465,2013-09-05 04:25:17,@impd16   I have no love lost for the present Syrian regime but those who want to replace it are Al Qaida people . That is not acceptable,1,1
375469552735244288,2013-09-05 04:04:51,If any Indian is caught in Syria fighting as Jihadi his Indian citizenship should be cancelled and he should be a persona Non grata .,99,33
374388345909960704,2013-09-02 04:28:32,"RT @TarekFatah: Having said that @MissDiagnosis any Muslim refuses to renounce doctrine of 'armed jihad' &amp;  Sharia as source of public law,…",37,0
374383043739271168,2013-09-02 04:07:27,@tweetw_ala  you have a point and the worst violation of human rights is in Saudi Arabia but US is their best friend .,1,0
374382303440433152,2013-09-02 04:04:31,@IamBilboy  I don't share your point of view at all . almost all regimes in middle east are not only undemocratic but  extremely regressive,1,0
374362059489566720,2013-09-02 02:44:04,"If US is really bothered about human rights ,justice and democracy , how come they have no problem with Saudi Arabia and Kuwait .",194,63
374350652509413376,2013-09-02 01:58:45,@hari123456  Is not weird that US wants to bomb Syria because US does not want Syrians to bomb Syria .,0,0
374232132534558720,2013-09-01 18:07:47,@PlzVote yes . The forces that fighting Syrian govt with US help are hard core Sunni Wahhabis with Al Qaida mind set . You want them to win,0,1
374229666086670336,2013-09-01 17:57:59,@malviyamit  you think ???,0,0
374229500394872832,2013-09-01 17:57:20,@RamchandraGuha   You fake !! If you are Ramchander Guha then I am king of Mars.,4,3
374228603132583936,2013-09-01 17:53:46,@wfbrd365  I am no fan of Assad but unfortunately those who are rebels have an Al Qaida mind set n ironically US is supporting them,2,1
374226375302840320,2013-09-01 17:44:55,@Slapadelic_  u are upset that I am against Muslim brotherhood in Egypt n Al Qaida in Syria .are you crazy .they are a danger for the world,1,1
374223690101035008,2013-09-01 17:34:15,"During Soviet regime US had created nurtured , helped  Talibans in Afganistan. During Assad regime US is supporting Al Qaida in Syria",234,59
374221709554880512,2013-09-01 17:26:22,He was elected because he was perceived to be totally different from Bush . By attacking Syria he is proving his voters wrong .,167,51
373657418372104192,2013-08-31 04:04:05,@BBCGavinHewitt  today John Kerry  is calling France their oldest ally forgetting that they hated France for not joining them to invade Iraq,2,0
373531366572294144,2013-08-30 19:43:12,@Nilotpalbera199  I know for sure that there is no truth in this allegation on AMU.,0,2
373528965429747712,2013-08-30 19:33:39,@vs20012000   Why should we join an Indian city Bhatkal 's name  with the name of a terrorist . He should only be called Yasin .,3,0
373527899204108289,2013-08-30 19:29:25,@barkhadalal  what is the difference between you and k . Faruqi. He gave one communal statement you are giving another.,1,0
373388850766159872,2013-08-30 10:16:53,"RT @TarekFatah: If anyone still needs evidence that Obama is influenced by Islamists &amp; the Muslim Brotherhood, watch him bomb #Syria in sup…",117,0
373164904976367616,2013-08-29 19:27:01,@______lib  . they are some unhappy defeated bitter people in their personal lives who use twitter as an outlet for their venom. I pity them,0,0
373163613717925888,2013-08-29 19:21:53,@______lib  no they don't .they are a very unhappy frustrated bitter people in their personal life who use twitter as a group therapy,0,0
373146056667561986,2013-08-29 18:12:07,"@FarrahnAyza  janmashtmi , Holi , Diwali , eid , christmas they may be religious but they are a part of my culture.",4,3
373142119151460352,2013-08-29 17:56:28,@zuberamin  hello Zuber  hope you are doing fine .,0,0
372718131891822592,2013-08-28 13:51:42,@SurShenoy9  thank you Surekha,0,2
372717106401660928,2013-08-28 13:47:37,@vgambala  no I didn't,0,0
372709178818588672,2013-08-28 13:16:07,Lets all of us stand by the sports men n women of India .Tainted officials have no right to endanger their future and India 's dignity .,122,47
372661869485375488,2013-08-28 10:08:08,@ishoaibakhter  this is the mind set that gives a bad name to your whole community and then you complain . Do some  introspection.,1,4
372652995785150464,2013-08-28 09:32:52,@rajeshkumar_123  ha ha ha !  - I must say that people with a sense of humour are very fortunate .they find  Life easier and interesting,2,5
372644058088636416,2013-08-28 08:57:21,@MukeshGupta26  in that case Mukesh it was not for you .,0,3
372643288916176896,2013-08-28 08:54:18,A very  happy janmashtmi to all my sisters and brothers.,62,72
372602862658150400,2013-08-28 06:13:39,@girishs2  You may not believe but I genuinely feel sad  that you have such a limited world view n so much negativity. What a pity .,0,1
372583101995966465,2013-08-28 04:55:08,@IndMediaWatch  .the divide was not communal lines . Mughal had Rajput commanders and Rajput Rajas had  Muslim commanders like Hakim Sur,0,1
372441781863841793,2013-08-27 19:33:35,@__Hari__  welcome to the club Hari saheb.,0,1
372420579820716032,2013-08-27 18:09:20,@AcademicHelp Iqbal died in 1937 . Ten years before the partition .,1,1
372348726519422976,2013-08-27 13:23:48,@dhavalbjp9  I have gone on many platforms with my KP friends but I feel every one is only taking political mileage from their calamity.,1,0
372194718223843328,2013-08-27 03:11:50,@barbarindian  read the history of 1857,0,0
372194480834617345,2013-08-27 03:10:53,@Sushuptii   Go to Andaman and ask for my ancestors . Any native will tell you with respect and reverence .,0,0
372097904938209280,2013-08-26 20:47:08,"@BhaskarChat  you are talking of his earlier  book ""we or the nation defined"".  His "" a bunch of thoughts"" is a collection of his articles.",0,0
372095765897695232,2013-08-26 20:38:38,"@bilalkhan963  ,In this whole world  no one is against Muslims except some fanatics and no one is for Islamists except some fanatics.",5,1
372093087104790529,2013-08-26 20:27:59,@CPism  when did I say that chemical weapons use by any one is okay . I was only asking why super powers get away after committing such acts,0,0
372089644298412032,2013-08-26 20:14:18,@Vishnupks   Don't suggest what I have not said  and don't draw wrong conclusions my opinion about Aurangzeb is no different from yours,0,0
372085661961965568,2013-08-26 19:58:29,@tweetw_ala,1,0
372085076063813632,2013-08-26 19:56:09,"@Core_Belief  Not that it is important but since you have asked , Zoya is a Russian name. Farhan like Farah has Irani Origin.",1,0
372081576638550016,2013-08-26 19:42:15,@PiyushRafson364  have you ever thought that inspite of being the most regressive regime Saudi Arabia is never critisized by the west.,3,3
372080277553573889,2013-08-26 19:37:05,@PiyushRafson364,0,0
372079572805615616,2013-08-26 19:34:17,@Apoorva28Singh  why don't you find out on your own who was Aurangzeb 's commander in chief  . Get a book of any recognised historian.,0,0
372076470518030336,2013-08-26 19:21:58,@iDilsay  why don't you read the books by the  guru and mentor of RSS Shri M.S  Golwalkar . You will get all the answers .,0,0
372075534144241664,2013-08-26 19:18:14,"@fudu123  I have no reason to believe that you are not an uneducated , petty minded , communal dim wit .",1,1
372074407037902848,2013-08-26 19:13:46,@girishs2  late Dabholkar was a true Indian n a true friend of every Indian He wanted to save all of us from the darkness of superstitions.,1,0
372072495546777601,2013-08-26 19:06:10,@SanjayRRai  those who demanded and got Pakistan were never with freedom moment . British gave them this gift for being collaboraters,1,2
372069725401935873,2013-08-26 18:55:09,@amolhi  RSS was banned by One of the greatest Indians Sardar Patel .he had accused them of GAndhi ji's murder.,1,0
372067859578363904,2013-08-26 18:47:45,those who are fighting with Syrian govt are hard core Islamists . West is supporting  them the way they had once supported the Talibans,173,51
372066033936248832,2013-08-26 18:40:29,@sahilsonipat  this is the only language some people speak and understand . Some times it becomes imperative to speak them in their language,0,0
372064844054556672,2013-08-26 18:35:46,@RudraHindu  poor you !!,1,1
372064542471098369,2013-08-26 18:34:34,"@c_ontrarian  , no country is a monolith. An wrong official policy doesn't make all of them bad . the same country has great humanitarians.",0,0
372062376620617728,2013-08-26 18:25:57,@VandeMaBharati  if some people think that they can intimidate me by abusing me they have no idea how rude I can be,0,1
372060758424551424,2013-08-26 18:19:32,@vibhuagarwal  by the way Indian Military Academy  ( dehradun) ka tarana is written by me .,2,4
372059534816063489,2013-08-26 18:14:40,"@vibhuagarwal  do you know that Shaheed Bhagat Singh was a Marxist and has written an article titled "" why I am an atheist""",2,0
372058051127160832,2013-08-26 18:08:46,@RangDeYaara  yaar tu tto aisay   react kar raha hai jaisay kutte  Ki dum per koi paer rakh de tto kutta react Kerta hai,2,1
372056258213195776,2013-08-26 18:01:39,@RangDeYaara  ghabra mut beta . Paapi Bach Nahin sakte. Tu dekhay ja,1,0
372055067391582208,2013-08-26 17:56:55,@RudraHindu  bachhay  jab tumhari RSS British govt Ki chamchagiri ker rahi thee mere baap dada Bharat Ki azadi ke liye jail ja rahe thay,14,0
372053083137667073,2013-08-26 17:49:02,@oneandonlydilip  country Ko milk kehte hain aur nation Ko Qom  . National anthem Ko qomi tarana.,0,1
372052242104205312,2013-08-26 17:45:41,@Sushuptii  what is your problem . Why can't you accept that I am an atheist and don't want to stand for any religion .,0,0
372047418226769921,2013-08-26 17:26:31,@Hindutva1  don't forget that from Akbar to Aurangzeb their commander in chief were always Rajputs and so were most of their commanders,1,2
372045832960225280,2013-08-26 17:20:13,@namanjoshi  I am not justifying any one only asking why there is one set of rules for the east and another for the west,1,1
372043756007981056,2013-08-26 17:11:58,I wonder if UN experts had gone to Vietnam to count how many thousands  have Americans killed by using chemical weapons.,163,53
372022303132893184,2013-08-26 15:46:43,@RudraHindu  Pakistan Ki najayaz aulad tto vo hain jo Pakistan Ki tarah Hindu Mulim Ko ek nation Nahin mante . Jaise tum.,6,2
372019693000724480,2013-08-26 15:36:21,@RealGauravS  of course you don't bother . For bothering you need brains . Right .,1,0
372019049040846848,2013-08-26 15:33:47,@vs20012000  you are not wrong. People like hafiz saeed and you strengthen my belief in secularism .,1,0
372013075525664769,2013-08-26 15:10:03,@Vikramrx  uss Ki aankhon mein bhi Kajal phela  hai  / maen bhi mud ke  jate jate dekh raha hoon,2,3
372012222349713409,2013-08-26 15:06:40,@sunilkhot  aur mujhe pata Chala ke tu kitna bada Gaddha hai .,0,0
371947037761085442,2013-08-26 10:47:38,@mahesh10816 I agree . you can not be partly an atheist or slightly pregnant .,2,1
371945677829320704,2013-08-26 10:42:14,@terapeo2  hafiz Saeed and positive . You must be joking . Any way I am so bored with this discussion that I have deleted him .,0,1
371943598146600960,2013-08-26 10:33:58,@IamKachru  thank you .,0,0
371943097355075584,2013-08-26 10:31:59,@aks912  you think ?? Really !!!,0,0
371795036880392192,2013-08-26 00:43:39,@RealGauravS   I really can not decide what I feel more for you - contempt or pity .,0,0
371792973261836288,2013-08-26 00:35:27,@MadhuRa_april   If you follow me does it mean that you agree with me ?,1,1
371791366587568128,2013-08-26 00:29:04,Some times you follow some people on twitter not because you agree with them but only to know what they are up to .,239,112
371790629304418304,2013-08-26 00:26:08,@asinha0123  aap itnay misinformed itnay wrong itnay biased itnay prejudiced kaise ho.,0,0
371652337858658304,2013-08-25 15:16:36,RT @The_Voltaire: Religious institutions make insane amounts of money from the blind faith of people just like yourself.,159,0
371642415397875712,2013-08-25 14:37:11,@khan_dc  you are missing the point . Precious or the most precious . He is calling women a commodity not  human beings .,0,0
371601166758862848,2013-08-25 11:53:16,@antraal  thankfully you and people like you are not the true representative of   India .,0,0
371600633339858944,2013-08-25 11:51:09,@sham786  but you believe that people are born  only according to the wish of Allah .  Isn't  ?,0,0
371599475065630721,2013-08-25 11:46:33,@quuuu2  understandable . Idiots frustrate me to no end .,0,0
371599103148318721,2013-08-25 11:45:04,@BaalDrogo  what is wrong with you . How can you be so unfair . I don't believe that you have not read  any of my SMS about Owaisi.,2,12
371567184700391424,2013-08-25 09:38:14,@bdun53  fantastic idea !! Most probably we will be told that breathing the air that non believers are also inhaling is unislamic .!!,1,2
371522206473261057,2013-08-25 06:39:31,The kind of mind set and gender insensitivity people like Mr Abu Asim Azmi represent is shameful and condemnable.,123,37
371487880738123776,2013-08-25 04:23:07,@TarekFatah  we should be thankful that a Saudi cleric has declared only birthday parties unislamic  not our births .,75,14
371406837158928384,2013-08-24 23:01:05,"Ofcourse we need stronger laws  ,better policing, faster justice but along with is needed a new mind set , a healthier value system.",147,61
370821398588960769,2013-08-23 08:14:45,@PandeySuneel  the superstitions late Dabholkar was fighting against are prevalent in Muslim community too.,3,2
370550947048464386,2013-08-22 14:20:04,"@rameshwrites  for me all the religions are the same . I find all of them illogical , out dated and anti women.",5,6
370549713130364928,2013-08-22 14:15:10,"@IntrovertMO VHP or Taliban . The mindset is the same . The prime emotion in both of them is hatred for ""others"" .",3,2
370252603629658113,2013-08-21 18:34:34,@deep2witts  some times I need to tell these cockroaches where I come from.. And what is their background.,0,0
370241595594924033,2013-08-21 17:50:49,@sreevathsaa  shut up you follower of those who were British collaborators . I am from a family of freedom fighters.,0,0
370240309109608448,2013-08-21 17:45:43,@vivek_joshy  in all honesty I must tell you that I don't consider myself a scholar at all.,0,0
370238997500399616,2013-08-21 17:40:30,Off course there is a certain commonality  between Dabholkar and Gandhi . Both of them lived and died  for their convictions.,79,22
370236319131131904,2013-08-21 17:29:51,The murder of Dr Dabholkar  is not committed by only two gunmen but a mind set too . Some people should do some introspection,111,28
370139167843307520,2013-08-21 11:03:49,@rawat00001  I believe that my India is the most accommodating country .  VHP has nothing to do with true Hinduism . They are like Talibans,26,9
370026007715004416,2013-08-21 03:34:09,@poly_atul86  the only true tribute we can give to late Shri Dabholkar is carry forward his mission against all kind of superstitions.,3,1
370023089490231296,2013-08-21 03:22:33,"@faisalkhan2209  no  religion is devoid of superstitions and irrational beliefs but when you expose them you hurt ""religious sentiments"".",2,1
369796629282299905,2013-08-20 12:22:41,"We can accept the most stupid idea , the most regressive thought but what is totally unacceptable is the voice of reason and rationality .",128,67
369795681948794880,2013-08-20 12:18:55,It is a shame that Mr Dhabholkar who was relentlessly fighting against the superstitions  in our society is killed in Pune  .,115,30
369183741832208384,2013-08-18 19:47:17,@apankaj2000  why are you surprised . Didn't we know it all along  .,0,0
369173574797369344,2013-08-18 19:06:53,@RozatRajat  if  a British citizen calls him self a Sikh nationalist  it  are is nation British,0,0
369171401002844160,2013-08-18 18:58:15,@girishs2  I am surprised what makes you say that. I really want know what I have said or done to deserve this comment.,1,0
